year,survey_type,file_name,variable_name,variable_label,variable_type,unique_values,missing_count,total_obs,is_age,is_gender,is_race,is_ethnicity,is_language,is_citizenship,is_nativity,is_generation,is_political,is_immigration,is_approval,concept_count
2015,NSL,NSL2015_FOR RELEASE.sav,eminuse,"EMINUSE. Do you use the internet or email, at least occasionally?",haven_labelled,4,0,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,intmob,"INTMOB. Do you access the internet on a cell phone, tablet or other mobile handheld device, at least occasionally?",haven_labelled,4,0,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,internetuse_combo,INTMOB/EMINUSE combo - Internet usage,haven_labelled,2,0,1500,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,home4nw,HOME4NW. Do you currently subscribe to internet service at HOME?,haven_labelled,4,288,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,bbhome1,"BBHOME1. Do you subscribe to dial-up internet service at home... OR do you subscribe to a higher-speed broadband service such as DSL, cable, or fiber optic service?",haven_labelled,8,605,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,bbhome2,"BBHOME2. Just to confirm, you use a dial-up connection to the internet at home, and not a higher-speed broadband connection?",haven_labelled,4,1386,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,bbhome_combo,BBhome1/BBhome2 combo - Broadband service,haven_labelled,8,605,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,q58,58. Earlier you said you are not a citizen of the U.S. Do you have a green card or have you been approved for one?,haven_labelled,5,1046,1500,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0
2015,NSL,NSL2015_FOR RELEASE.sav,q59,"59. If you could, would you naturalize and become a U.S. citizen, or not?",haven_labelled,5,1046,1500,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,q60,60. Have you done any research about the steps that are necessary to become a U.S. citizen?,haven_labelled,4,1073,1500,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,q62,62. Do you know how many tests you have to take to become a U.S. citizen?,haven_labelled,6,1073,1500,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,q63,63. What is the main reason why you have not naturalized and become a U.S. citizen?,haven_labelled,17,1260,1500,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,q64,"64. Do you intend to go back to your home country and live there later in life, or not?",haven_labelled,4,1260,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,hh1,"HH1. How many people, including yourself, live in your household?",haven_labelled,9,0,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,hh3,"HH3. How many, including yourself, are adults, age 18 and older?",haven_labelled,10,213,1500,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,ql1,L1. Now thinking about your telephone use ... Do you have a working cell phone?,haven_labelled,4,1051,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,ql1a,L1A. Does anyone in your household have a working cell phone?,haven_labelled,3,1436,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,qc1,"C1. Now thinking about your telephone use, is there at least one telephone INSIDE your home that is currently working and is not a cell phone?",haven_labelled,5,449,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,endlang,Language at end of interview,character,2,0,1500,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,samp30,Stratum,haven_labelled,4,0,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,samp31,Sampling frame,haven_labelled,2,0,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,homebu2,Home Broadband Users,haven_labelled,2,0,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,nativity,Nativity with Puerto Rico as foreign born,haven_labelled,2,0,1500,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,immgen,Immigration generations with Puerto Rico as foreign born,haven_labelled,5,0,1500,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,nativity1,Nativity with Puerto Rico as U.S. born,haven_labelled,2,0,1500,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,immgen1,Immigrant generations with Puerto Rico as U.S. born,haven_labelled,4,0,1500,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,primary_language,Primary language of respondent,haven_labelled,3,0,1500,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,relig,"RELIG. What is your present religion, if any?",haven_labelled,13,0,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,chr,CHR. Do you think of yourself as a Christian or not?,haven_labelled,5,1394,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,metro_status,Metro Status,haven_labelled,6,0,1500,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,sample_region,Sample Region,haven_labelled,4,0,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2015,NSL,NSL2015_FOR RELEASE.sav,weights,Weight,numeric,1234,0,1500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,case_id,Respondent identifier,numeric,1507,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qns1,"S-1. First can you please tell me, how many people, including yourself, live in your household?",haven_labelled,10,1207,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qns1a1,"S1A1. How many, including yourself, are adults, age 18 and older?",haven_labelled,9,1207,1507,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qns1a,S-1a. And is this adult Hispanic or Latino?,haven_labelled,2,1446,1507,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qns2,S-2. And how many of the ... adults in your household are Hispanic or Latino?,haven_labelled,9,1268,1507,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qns2a,S-2a. May I please speak with the Hispanic adult living in this household?,haven_labelled,2,1416,1507,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qns2b,"S-2b. May I please speak with the Hispanic (male/female), 18 years of age or older, living in this household who had the most recent birthday?",haven_labelled,5,1298,1507,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qns3,"S-3. Then may I speak to any Hispanic (MALE/FEMALE), 18 years of age or older, living in this household?",haven_labelled,4,1448,1507,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qns4a,"S-4a. Then may I speak to any Hispanic, 18 years of age or older, living in this household?",haven_labelled,3,1443,1507,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,cell1,"CELL-0. Before we continue, are you driving or doing anything that requires your full attention right now?",haven_labelled,2,300,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,cell2,"CELL1. First, could you please tell me if you are 18 or older?",haven_labelled,2,300,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,cell1a,"CELL2. Can you tell me, are you Hispanic or Latino?",haven_labelled,2,300,1507,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn1,"1. Just to confirm, are you, yourself of Hispanic or Latino origin or descent?",haven_labelled,1,0,1507,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn2,2. The terms Hispanic and Latino are both used to describe people who are of Hispanic or Latino origin or descent.  Do you happen to prefer one of these terms more than the other?,haven_labelled,5,0,1507,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn3,"3. Now I want to ask you about you and your family’s heritage.  Are you Mexican, Puerto Rican, Cuban, Dominican, Salvadoran (sal-vah-DOOR-en), or are you and your ancestors from another country?",haven_labelled,11,0,1507,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn4,"4. Were you born on the island of Puerto Rico, in the United States, or in anoth",haven_labelled,5,0,1507,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn5,5. In what country were you born?,haven_labelled,26,689,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn7,"7. Was your mother born on the island of Puerto Rico, in the United States, or in another country?",haven_labelled,5,818,1507,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn8,"8. Was your father born on the island of Puerto Rico, in the United States, or in another country?",haven_labelled,6,818,1507,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn9,9. Are you a citizen of the United States?,haven_labelled,4,685,1507,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn10,"10. All in all, are you satisfied or dissatisfied with the way things are going in this country today?",haven_labelled,4,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qnthought,THOUGHT. How much thought have you given to the coming presidential election…Quite a lot or only a little?,haven_labelled,6,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn11rot,11. Rotation order,numeric,4,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn11,"11. If the presidential election were being held TODAY, would you vote ...?",haven_labelled,8,468,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn11a,"11A. As of TODAY, do you LEAN more to ...?",haven_labelled,8,1344,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn13a,13A. Would you say that your choice is more a vote FOR Donald Trump or more a vote AGAINST Hillary Clinton?,haven_labelled,5,1320,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn13b,13B. Would you say that your choice is more a vote FOR Hillary Clinton or more a vote AGAINST Donald Trump?,haven_labelled,5,879,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qnplanto1,PLANTO1. Do you yourself plan to vote in the election this November?,haven_labelled,5,468,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qnplanto2,"PLANTO2. How certain are you that you will vote?  Are you absolutely certain, fairly certain, or not certain?",haven_labelled,6,631,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn14,14. What is the main reason why you are not planning to vote in the election this November?,haven_labelled,10,1379,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qnfirst,"FIRST. Will the election this November be the FIRST time that you have voted, or have you voted before?",haven_labelled,5,631,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn15,"15. In the United States in the past year have you talked about Donald Trump’s views of (HISPANICS/LATINOS) or other groups with family, friends or coworkers, or not?",haven_labelled,4,0,1507,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn16rot,16. Rotation order,numeric,2,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn16,"16.Which party do you think has more concern for (HISPANICS/LATINOS), or is there no difference?",haven_labelled,5,0,1507,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn19,"19. Are you confident that you have the identification you might need to be allowed to vote in your state, or not?",haven_labelled,7,468,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn20rot,20. Rotation oder,character,1288,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn20a,"20A. In making your decision about who to vote for in the 2016 presidential election, will the issue of (Education) be very important, somewhat important, not too important, or not at all important?",haven_labelled,6,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn20b,"20B. In making your decision about who to vote for in the 2016 presidential election, will the issue of (The economy) be very important, somewhat important, not too important, or not at all important?",haven_labelled,6,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn20c,"20C. In making your decision about who to vote for in the 2016 presidential election, will the issue of (Health care) be very important, somewhat important, not too important, or not at all important?",haven_labelled,6,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn20d,"20D. In making your decision about who to vote for in the 2016 presidential election, will the issue of (Immigration) be very important, somewhat important, not too important, or not at all important?",haven_labelled,6,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn20e,"20E. In making your decision about who to vote for in the 2016 presidential election, will the issue of (Terrorism ) be very important, somewhat important, not too important, or not at all important?",haven_labelled,6,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn20f,"20F. In making your decision about who to vote for in the 2016 presidential election, will the issue of (How Hispanics in the U.S. are treated) be very important, somewhat important, not too important, or not at all important?",haven_labelled,6,0,1507,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn20j,"20J. In making your decision about who to vote for in the 2016 presidential election, will the issue of (Gun policy) be very important, somewhat important, not too important, or not at all important?",haven_labelled,6,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn25rot,25. Rotation order,haven_labelled,2,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn25,25. I'm going to read you a pair of statements. Tell me whether the FIRST statement or the SECOND statement comes closer to your own views — even if neither is exactly right?,haven_labelled,5,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,lan1rot01,LAN1. Rotation order 1,haven_labelled,2,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,lan1rot02,LAN1. Rotation order 2,haven_labelled,2,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qnlan1,"LAN1. Would you say you can carry on a conversation in Spanish, both understanding and speaking -- very well, pretty well, just a little, or not at all?",haven_labelled,6,0,1507,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qnlan2,"LAN2. Would you say you can read a newspaper or book in Spanish -- very well, pretty well, just a little, or not at all?",haven_labelled,6,0,1507,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qnlan3,"LAN3. Would you say you can carry on a conversation in English, both understanding and speaking -- very well, pretty well, just a little, or not at all?",haven_labelled,6,0,1507,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qnlan4,"LAN4. Would you say you can read a newspaper or book in English -- very well, pretty well, just a little, or not at all?",haven_labelled,6,0,1507,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn26,"26. How much do you keep up with the news, regardless of whether you get it from television, newspapers, radio, or any other source. Would you say you keep up with the news a lot, some, not much, or not at all?",haven_labelled,6,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn27rot,27. Rotation order,character,120,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn27a,"27A. Thinking about a typical weekday, do you get any news from Network, local, or cable television news? How about (INSERT NEXT)?",haven_labelled,4,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn27b,"27B. Thinking about a typical weekday, do you get any news from Print newspapers? How about (INSERT NEXT)?",haven_labelled,4,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn27c,"27C. Thinking about a typical weekday, do you get any news from Radio? How about (INSERT NEXT)?",haven_labelled,4,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn27d,"27D. Thinking about a typical weekday, do you get any news from Social networking sites, such as Facebook or Twitter? How about (INSERT NEXT)?",haven_labelled,4,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn27e,"27E. Thinking about a typical weekday, do you get any news from Websites or apps? How about (INSERT NEXT)?",haven_labelled,4,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn28a,"28A. When you get your news from Network, local, or cable television news is it in English, Spanish or both?",haven_labelled,4,266,1507,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn28b,"28B. When you get your news from Print newspapers is it in English, Spanish or both?",haven_labelled,5,988,1507,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn28c,"28C. When you get your news from Radio is it in English, Spanish or both?",haven_labelled,5,697,1507,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn28d,"28D. When you get your news from Social networking sites, such as Facebook or Twitter is it in English, Spanish or both?",haven_labelled,6,677,1507,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn28e,"28E. When you get your news from Websites or apps is it in English, Spanish or both?",haven_labelled,5,681,1507,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn29rot,29. Rotation order,character,24,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn29a,29A. How about news about ... Traffic and weather?,haven_labelled,6,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn29b,29B. How about news about ... National government and politics?,haven_labelled,6,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn29c,29C. How about news about ... Country of origin/your family's country of origin?,haven_labelled,6,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn29d,29D. How about news about ... The (Hispanic/Latino) community?,haven_labelled,6,0,1507,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn32,"32. Do you agree or disagree with the following statement: In order to get ahead in life these days, it’s necessary to get a college education.",haven_labelled,4,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn33,"33. Compared to your parents when they were the age you are now, do you think your own standard of living now is much better, somewhat better, about the same, somewhat worse, or much worse than theirs was?",haven_labelled,7,0,1507,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn34,"34. When your children are at the age you are now, do you think their standard of living will be much better, somewhat better, about the same, somewhat worse, or much worse than yours is now?",haven_labelled,8,0,1507,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2016,NSL,NSL 2016_FOR RELEASE.sav,qn35rot,35. Rotation order,character,621,0,1507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
