year,raw_variable_name,label,matched_concepts,matched_keywords
2002,QN12_45,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of qualified medical professionals/doctors,political_attitudes,government
2002,QN12_45,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of qualified medical professionals/doctors,political_attitudes,government
2002,QN12_46,Q.12 What do you think are the two most important health care issues for the government to address?- Other healthcare professionals,political_attitudes,government
2002,QN12_46,Q.12 What do you think are the two most important health care issues for the government to address?- Other healthcare professionals,political_attitudes,government
2002,QN12_47,Q.12 What do you think are the two most important health care issues for the government to address?- Improper diet (high fat),political_attitudes,government
2002,QN12_47,Q.12 What do you think are the two most important health care issues for the government to address?- Improper diet (high fat),political_attitudes,government
2002,QN12_48,Q.12 What do you think are the two most important health care issues for the government to address?- Malnutrition,political_attitudes,government
2002,QN12_48,Q.12 What do you think are the two most important health care issues for the government to address?- Malnutrition,political_attitudes,government
2002,QN12_49,Q.12 What do you think are the two most important health care issues for the government to address?- Other poor nutrition,political_attitudes,government
2002,QN12_49,Q.12 What do you think are the two most important health care issues for the government to address?- Other poor nutrition,political_attitudes,government
2002,QN12_50,Q.12 What do you think are the two most important health care issues for the government to address?- Rx's/rx drugs (unsp),political_attitudes,government
2002,QN12_50,Q.12 What do you think are the two most important health care issues for the government to address?- Rx's/rx drugs (unsp),political_attitudes,government
2002,QN12_51,Q.12 What do you think are the two most important health care issues for the government to address?- Rx's for elderly,political_attitudes,government
2002,QN12_51,Q.12 What do you think are the two most important health care issues for the government to address?- Rx's for elderly,political_attitudes,government
2002,QN12_52,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of drugs/restrictive drug list,political_attitudes,government
2002,QN12_52,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of drugs/restrictive drug list,political_attitudes,government
2002,QN12_53,Q.12 What do you think are the two most important health care issues for the government to address?- Other prescription drugs,political_attitudes,government
2002,QN12_53,Q.12 What do you think are the two most important health care issues for the government to address?- Other prescription drugs,political_attitudes,government
2002,QN12_54,Q.12 What do you think are the two most important health care issues for the government to address?- Insurance companies (HMO's) making healthcare decisions,political_attitudes,government
2002,QN12_54,Q.12 What do you think are the two most important health care issues for the government to address?- Insurance companies (HMO's) making healthcare decisions,political_attitudes,government
2002,QN12_55,Q.12 What do you think are the two most important health care issues for the government to address?- HMO's/insurance companies,political_attitudes,government
2002,QN12_55,Q.12 What do you think are the two most important health care issues for the government to address?- HMO's/insurance companies,political_attitudes,government
2002,QN12_56,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of choice of doctors/healthcare providers,political_attitudes,government
2002,QN12_56,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of choice of doctors/healthcare providers,political_attitudes,government
2002,QN12_57,Q.12 What do you think are the two most important health care issues for the government to address?- Can't go to specialist/problem getting referral,political_attitudes,government
2002,QN12_57,Q.12 What do you think are the two most important health care issues for the government to address?- Can't go to specialist/problem getting referral,political_attitudes,government
2002,QN12_58,Q.12 What do you think are the two most important health care issues for the government to address?- Insurance company/managed care determines payout,political_attitudes,government
2002,QN12_58,Q.12 What do you think are the two most important health care issues for the government to address?- Insurance company/managed care determines payout,political_attitudes,government
2002,QN12_59,Q.12 What do you think are the two most important health care issues for the government to address?- HMO-driven healthcare/too many/restrictive,political_attitudes,government
2002,QN12_59,Q.12 What do you think are the two most important health care issues for the government to address?- HMO-driven healthcare/too many/restrictive,political_attitudes,government
2002,QN12_60,Q.12 What do you think are the two most important health care issues for the government to address?- Doctors refuse to accept HMO's,political_attitudes,government
2002,QN12_60,Q.12 What do you think are the two most important health care issues for the government to address?- Doctors refuse to accept HMO's,political_attitudes,government
2002,QN12_61,Q.12 What do you think are the two most important health care issues for the government to address?- Other insurance company-driven,political_attitudes,government
2002,QN12_61,Q.12 What do you think are the two most important health care issues for the government to address?- Other insurance company-driven,political_attitudes,government
2002,QN12_62,Q.12 What do you think are the two most important health care issues for the government to address?- Bioterrorism,political_attitudes,government
2002,QN12_62,Q.12 What do you think are the two most important health care issues for the government to address?- Bioterrorism,political_attitudes,government
2002,QN12_63,Q.12 What do you think are the two most important health care issues for the government to address?- Terrorism (general),political_attitudes,government
2002,QN12_63,Q.12 What do you think are the two most important health care issues for the government to address?- Terrorism (general),political_attitudes,government
2002,QN12_64,Q.12 What do you think are the two most important health care issues for the government to address?- Osama bin laden,political_attitudes,government
2002,QN12_64,Q.12 What do you think are the two most important health care issues for the government to address?- Osama bin laden,political_attitudes,government
2002,QN12_65,Q.12 What do you think are the two most important health care issues for the government to address?- Anthrax,political_attitudes,government
2002,QN12_65,Q.12 What do you think are the two most important health care issues for the government to address?- Anthrax,political_attitudes,government
2002,QN12_66,Q.12 What do you think are the two most important health care issues for the government to address?- Smallpox,political_attitudes,government
2002,QN12_66,Q.12 What do you think are the two most important health care issues for the government to address?- Smallpox,political_attitudes,government
2002,QN12_67,Q.12 What do you think are the two most important health care issues for the government to address?- Other September 11th terrorists attacks,political_attitudes,government
2002,QN12_67,Q.12 What do you think are the two most important health care issues for the government to address?- Other September 11th terrorists attacks,political_attitudes,government
2002,QN12_68,Q.12 What do you think are the two most important health care issues for the government to address?- Aging/old age/being a senior,political_attitudes,government
2002,QN12_68,Q.12 What do you think are the two most important health care issues for the government to address?- Aging/old age/being a senior,political_attitudes,government
2002,QN12_69,Q.12 What do you think are the two most important health care issues for the government to address?- Stress,political_attitudes,government
2002,QN12_69,Q.12 What do you think are the two most important health care issues for the government to address?- Stress,political_attitudes,government
2002,QN12_70,Q.12 What do you think are the two most important health care issues for the government to address?- Poverty/homelessness (hunger),political_attitudes,government
2002,QN12_70,Q.12 What do you think are the two most important health care issues for the government to address?- Poverty/homelessness (hunger),political_attitudes,government
2002,QN12_71,Q.12 What do you think are the two most important health care issues for the government to address?- Environmental issues (toxins/air pollution),political_attitudes,government
2002,QN12_71,Q.12 What do you think are the two most important health care issues for the government to address?- Environmental issues (toxins/air pollution),political_attitudes,government
2002,QN12_72,Q.12 What do you think are the two most important health care issues for the government to address?- Drugs (unsp),political_attitudes,government
2002,QN12_72,Q.12 What do you think are the two most important health care issues for the government to address?- Drugs (unsp),political_attitudes,government
2002,QN12_73,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of education of general public,political_attitudes,government
2002,QN12_73,Q.12 What do you think are the two most important health care issues for the government to address?- Lack of education of general public,political_attitudes,government
2002,QN12_74,Q.12 What do you think are the two most important health care issues for the government to address?- Research/need more,political_attitudes,government
2002,QN12_74,Q.12 What do you think are the two most important health care issues for the government to address?- Research/need more,political_attitudes,government
2002,QN12_75,Q.12 What do you think are the two most important health care issues for the government to address?- Elderly need more help,political_attitudes,government
2002,QN12_75,Q.12 What do you think are the two most important health care issues for the government to address?- Elderly need more help,political_attitudes,government
2002,QN12_76,"Q.12 What do you think are the two most important health care issues for the government to address?- Minor sickness (flu, cold, etc.)",political_attitudes,government
2002,QN12_76,"Q.12 What do you think are the two most important health care issues for the government to address?- Minor sickness (flu, cold, etc.)",political_attitudes,government
2002,QN12_77,Q.12 What do you think are the two most important health care issues for the government to address?- Guns/violence,political_attitudes,government
2002,QN12_77,Q.12 What do you think are the two most important health care issues for the government to address?- Guns/violence,political_attitudes,government
2002,QN12_78,Q.12 What do you think are the two most important health care issues for the government to address?- Government/politics/politicians,political_attitudes,government
2002,QN12_78,Q.12 What do you think are the two most important health care issues for the government to address?- Government/politics/politicians,political_attitudes,government
2002,QN12_79,Q.12 What do you think are the two most important health care issues for the government to address?- Human cloning/cloning,political_attitudes,government
2002,QN12_79,Q.12 What do you think are the two most important health care issues for the government to address?- Human cloning/cloning,political_attitudes,government
2002,QN12_80,Q.12 What do you think are the two most important health care issues for the government to address?- Social security,political_attitudes,government
2002,QN12_80,Q.12 What do you think are the two most important health care issues for the government to address?- Social security,political_attitudes,government
2002,QN12_81,Q.12 What do you think are the two most important health care issues for the government to address?- Medicaid,political_attitudes,government
2002,QN12_81,Q.12 What do you think are the two most important health care issues for the government to address?- Medicaid,political_attitudes,government
2002,QN12_82,Q.12 What do you think are the two most important health care issues for the government to address?- Welfare,political_attitudes,government
2002,QN12_82,Q.12 What do you think are the two most important health care issues for the government to address?- Welfare,political_attitudes,government
2002,QN12_83,Q.12 What do you think are the two most important health care issues for the government to address?- Child care,political_attitudes,government
2002,QN12_83,Q.12 What do you think are the two most important health care issues for the government to address?- Child care,political_attitudes,government
2002,QN12_84,Q.12 What do you think are the two most important health care issues for the government to address?- Women's health/women's issues,political_attitudes,government
2002,QN12_84,Q.12 What do you think are the two most important health care issues for the government to address?- Women's health/women's issues,political_attitudes,government
2002,QN12_85,Q.12 What do you think are the two most important health care issues for the government to address?- Public safety/safety issues/security/military,political_attitudes,government
2002,QN12_85,Q.12 What do you think are the two most important health care issues for the government to address?- Public safety/safety issues/security/military,political_attitudes,government
2002,QN12_86,Q.12 What do you think are the two most important health care issues for the government to address?- Teens/teen pregnancy/prevention,political_attitudes,government
2002,QN12_86,Q.12 What do you think are the two most important health care issues for the government to address?- Teens/teen pregnancy/prevention,political_attitudes,government
2002,QN12_88,Q.12 What do you think are the two most important health care issues for the government to address?- Pay more attention to Hispanics/Hispanic issues,political_attitudes,government
2002,QN12_88,Q.12 What do you think are the two most important health care issues for the government to address?- Pay more attention to Hispanics/Hispanic issues,political_attitudes,government
2002,QN12_89,Q.12 What do you think are the two most important health care issues for the government to address?- Health (n.s.),political_attitudes,government
2002,QN12_89,Q.12 What do you think are the two most important health care issues for the government to address?- Health (n.s.),political_attitudes,government
2002,QN12_90,Q.12 What do you think are the two most important health care issues for the government to address?- Abortion issues,political_attitudes,government
2002,QN12_90,Q.12 What do you think are the two most important health care issues for the government to address?- Abortion issues,political_attitudes,government
2002,QN12_91,Q.12 What do you think are the two most important health care issues for the government to address?- Education/help schools/better schools,political_attitudes,government
2002,QN12_91,Q.12 What do you think are the two most important health care issues for the government to address?- Education/help schools/better schools,political_attitudes,government
2002,QN12_96,Q.12 What do you think are the two most important health care issues for the government to address?- None,political_attitudes,government
2002,QN12_96,Q.12 What do you think are the two most important health care issues for the government to address?- None,political_attitudes,government
2002,QN12_97,Q.12 What do you think are the two most important health care issues for the government to address?- Other,political_attitudes,government
2002,QN12_97,Q.12 What do you think are the two most important health care issues for the government to address?- Other,political_attitudes,government
2002,QN12_98,Q.12 What do you think are the two most important health care issues for the government to address?- Don't Know,political_attitudes,government
2002,QN12_98,Q.12 What do you think are the two most important health care issues for the government to address?- Don't Know,political_attitudes,government
2002,QN12_99,Q.12 What do you think are the two most important health care issues for the government to address?- Refused,political_attitudes,government
2002,QN12_99,Q.12 What do you think are the two most important health care issues for the government to address?- Refused,political_attitudes,government
2002,QN13,"Q.13 Based on your experience, do you think political leaders are interested in the problems of particular concern to Latinos/Hispanics living here, or not?",political_attitudes,political
2002,QN13,"Q.13 Based on your experience, do you think political leaders are interested in the problems of particular concern to Latinos/Hispanics living here, or not?",political_attitudes,political
2002,QN72,"Q.72 The US government has traditionally divided people into racial categories. Earlier you told me you were (Race in QN7), if you had a choice, would you prefer to call yourself (Race in QN7) or do you wish you had another option?",political_attitudes,government
2002,QN72,"Q.72 The US government has traditionally divided people into racial categories. Earlier you told me you were (Race in QN7), if you had a choice, would you prefer to call yourself (Race in QN7) or do you wish you had another option?",political_attitudes,government
2002,QN73,"Q.73 Earlier you were asked what your race was and you said it was not one of the categories listed by the US government, but that it was some other race. What race is that?",political_attitudes,government
2002,QN73,"Q.73 Earlier you were asked what your race was and you said it was not one of the categories listed by the US government, but that it was some other race. What race is that?",political_attitudes,government
2002,QN76,"Q.76 Which party do you think has more concern for Latinos/Hispanics --the Democratic party, the Republican party, or is there no difference?",political_attitudes,party
2002,QN76,"Q.76 Which party do you think has more concern for Latinos/Hispanics --the Democratic party, the Republican party, or is there no difference?",political_attitudes,party
2002,QN77,Q.77 Some people are registered to vote and others are not. Are you currently registered to vote at your present address?,political_attitudes,vote
2002,QN77,Q.77 Some people are registered to vote and others are not. Are you currently registered to vote at your present address?,political_attitudes,vote
2002,QN78,Q.78 Have you ever voted in an election in the U.S.?,political_attitudes,vote
2002,QN78,Q.78 Have you ever voted in an election in the U.S.?,political_attitudes,vote
2002,QN79,"Q.79 Now I'm going to read you a list of issues that might be important in determining your votes for a political candidate. In general, which of these issues is the MOST important in deciding your vote?",political_attitudes,vote
2002,QN79,"Q.79 Now I'm going to read you a list of issues that might be important in determining your votes for a political candidate. In general, which of these issues is the MOST important in deciding your vote?",political_attitudes,vote
2002,QN79_1,Q.79 top 2 issues that might be important in determining your votes for a political candidate.,political_attitudes,vote
2002,QN79_1,Q.79 top 2 issues that might be important in determining your votes for a political candidate.,political_attitudes,vote
2002,QN79_2,Q.79 And which is the second most important in deciding your vote for a political candidate?,political_attitudes,vote
2002,QN79_2,Q.79 And which is the second most important in deciding your vote for a political candidate?,political_attitudes,vote
2002,QN79__2,Q.79 top 2 issues that might be important in determining your votes for a political candidate.,political_attitudes,vote
2002,QN79__2,Q.79 top 2 issues that might be important in determining your votes for a political candidate.,political_attitudes,vote
2002,QN8,"Q.8 How much of the time do you trust the government in Washington to do what is right-just about always, most of the time, or only some of the time?",political_attitudes,government
2002,QN8,"Q.8 How much of the time do you trust the government in Washington to do what is right-just about always, most of the time, or only some of the time?",political_attitudes,government
2002,QN80,"Q.80 In considering whether or not to vote for a political candidate, how important is the candidate's position on HIV/AIDS in making your choice?",political_attitudes,vote
2002,QN80,"Q.80 In considering whether or not to vote for a political candidate, how important is the candidate's position on HIV/AIDS in making your choice?",political_attitudes,vote
2002,QN81,"Q.81 Overall, in whom do you have more confidence when it comes to dealing with the economy- President Bush or the Democrats in Congress?",political_attitudes,president
2002,QN81,"Q.81 Overall, in whom do you have more confidence when it comes to dealing with the economy- President Bush or the Democrats in Congress?",political_attitudes,president
2002,QN82,"Q.82 Overall, in whom do you have more confidence when it comes to dealing with the economy- the Republicans or the Democrats?",political_attitudes,republican
2002,QN82,"Q.82 Overall, in whom do you have more confidence when it comes to dealing with the economy- the Republicans or the Democrats?",political_attitudes,republican
2002,QN84,"Q.84 Since you moved to the U.S., have you voted in your country of origin or not?",political_attitudes,vote
2002,QN84,"Q.84 Since you moved to the U.S., have you voted in your country of origin or not?",political_attitudes,vote
2002,QN90,"Q.90 In politics today, do you consider yourself a Republican, a Democrat, an Independent, or something else?",political_attitudes,republican
2002,QN90,"Q.90 In politics today, do you consider yourself a Republican, a Democrat, an Independent, or something else?",political_attitudes,republican
2002,QN91,Q.91 Do you consider yourself closer to the Republican party or the Democratic party?,political_attitudes,republican
2002,QN91,Q.91 Do you consider yourself closer to the Republican party or the Democratic party?,political_attitudes,republican
2004,QN44,"44. On another subject, do you think abortion should be legal in all cases, legal in most cases, illegal in most cases, or illegal in all cases?",border_immigration,illegal
2004,QN44,"44. On another subject, do you think abortion should be legal in all cases, legal in most cases, illegal in most cases, or illegal in all cases?",border_immigration,illegal
2004,QN17,17. Now we would like to ask you about US citizenship. Are you.?,citizenship,citizen
2004,QN17,17. Now we would like to ask you about US citizenship. Are you.?,citizenship,citizen
2004,QN19C,"19c. Please tell me whether you agree with this statement: In the United States, citizens can have an influence at all levels of government, from top to bottom, by voting and engaging in other political activities",citizenship; political_attitudes,citizen; government
2004,QN19C,"19c. Please tell me whether you agree with this statement: In the United States, citizens can have an influence at all levels of government, from top to bottom, by voting and engaging in other political activities",citizenship; political_attitudes,citizen; government
2004,QN43,"43. How important is it to you that future generations of Latinos living in the United States speak Spanish-very important, somewhat important, not too important, or not important at all?",generation,generation
2004,QN43,"43. How important is it to you that future generations of Latinos living in the United States speak Spanish-very important, somewhat important, not too important, or not important at all?",generation,generation
2004,QN41A,"41a. In order for an immigrant to say that they are part of American society, do they have to do each of the following, or not? Do immigrants have to Speak English to say they are part of American society, or not?",immigration,immigrant
2004,QN41A,"41a. In order for an immigrant to say that they are part of American society, do they have to do each of the following, or not? Do immigrants have to Speak English to say they are part of American society, or not?",immigration,immigrant
2004,QN41B,"41b. In order for an immigrant to say that they are part of American society, do they have to do each of the following, or not? Do immigrants have to Believe in the U.S. constitution, to say they are part of American society, or not?",immigration,immigrant
2004,QN41B,"41b. In order for an immigrant to say that they are part of American society, do they have to do each of the following, or not? Do immigrants have to Believe in the U.S. constitution, to say they are part of American society, or not?",immigration,immigrant
2004,QN38,38. Some people say UNDOCUMENTED or ILLEGAL immigrants Help the economy by providing low-cost labor. Others say they Hurt the economy by driving wages down. Which is closer to your views?,immigration; border_immigration,immigrant; undocumented
2004,QN38,38. Some people say UNDOCUMENTED or ILLEGAL immigrants Help the economy by providing low-cost labor. Others say they Hurt the economy by driving wages down. Which is closer to your views?,immigration; border_immigration,immigrant; undocumented
2004,QN40A,40a. Which is closer to your view? In future: All legal immigrants to the US should have a chance to become Citizens or Some immigrants should come to the US through a temporary worker program which requires them to go back to their country of origin,immigration; citizenship,immigrant; citizen
2004,QN40A,40a. Which is closer to your view? In future: All legal immigrants to the US should have a chance to become Citizens or Some immigrants should come to the US through a temporary worker program which requires them to go back to their country of origin,immigration; citizenship,immigrant; citizen
2004,QN41H,"41h. In order for an immigrant to say they are part of American society, do they have to each of the following, or not? Do immigrants have to Be a U.S. Citizen or not?",immigration; citizenship,immigrant; citizen
2004,QN41H,"41h. In order for an immigrant to say they are part of American society, do they have to each of the following, or not? Do immigrants have to Be a U.S. Citizen or not?",immigration; citizenship,immigrant; citizen
2004,QN40,40. Another proposal would give many of the undocumented or illegal Hispanic/Latino immigrants living in the U.S. a chance to remain here permanently with legal status and eventually become US citizens. Is this something you would favor?,immigration; citizenship; border_immigration,immigrant; legal status; undocumented
2004,QN40,40. Another proposal would give many of the undocumented or illegal Hispanic/Latino immigrants living in the U.S. a chance to remain here permanently with legal status and eventually become US citizens. Is this something you would favor?,immigration; citizenship; border_immigration,immigrant; legal status; undocumented
2004,QN20J,"20j. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Immigration",immigration; political_attitudes,immigration; president
2004,QN20J,"20j. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Immigration",immigration; political_attitudes,immigration; president
2004,QN41E,"41e. In order for an immigrant to say that they are part of American society, do they have to do each of the following, or not? Do immigrants have to Vote in U.S. elections to say they are part of American society, or not?",immigration; political_attitudes,immigrant; vote
2004,QN41E,"41e. In order for an immigrant to say that they are part of American society, do they have to do each of the following, or not? Do immigrants have to Vote in U.S. elections to say they are part of American society, or not?",immigration; political_attitudes,immigrant; vote
2004,QN39,39. President Bush has proposed a plan that would allow some illegal immigrants in the U.S. to stay in this country legally for as temporary workers. The plan would these workers to eventually return to their countries. Do you favor this plan?,immigration; political_attitudes; border_immigration,immigrant; president; illegal
2004,QN39,39. President Bush has proposed a plan that would allow some illegal immigrants in the U.S. to stay in this country legally for as temporary workers. The plan would these workers to eventually return to their countries. Do you favor this plan?,immigration; political_attitudes; border_immigration,immigrant; president; illegal
2004,LEAN,64/65. Leaned Party Table,political_attitudes,party
2004,LEAN,64/65. Leaned Party Table,political_attitudes,party
2004,QN11B,"11. People express their opinions about politics and current events in a number of ways. In the United States, In the past year have you Contributed money to a candidate running for public office, or not?",political_attitudes,candidate
2004,QN11B,"11. People express their opinions about politics and current events in a number of ways. In the United States, In the past year have you Contributed money to a candidate running for public office, or not?",political_attitudes,candidate
2004,QN11BB,"11bb. Was the candidate Latino, non-Latino, or have you contributed money to both Latino and non- Latino candidates?",political_attitudes,candidate
2004,QN11BB,"11bb. Was the candidate Latino, non-Latino, or have you contributed money to both Latino and non- Latino candidates?",political_attitudes,candidate
2004,QN11C,"11. People express their opinions about politics and current events in a number of ways. In the United States, In the past year have you Worked as a volunteeer or for pay for a political candidate, or not?",political_attitudes,political
2004,QN11C,"11. People express their opinions about politics and current events in a number of ways. In the United States, In the past year have you Worked as a volunteeer or for pay for a political candidate, or not?",political_attitudes,political
2004,QN11CC,"11cc. Was the candidate Latino, non-Latino, or have you worked for both Latino and non-Latino candidates?",political_attitudes,candidate
2004,QN11CC,"11cc. Was the candidate Latino, non-Latino, or have you worked for both Latino and non-Latino candidates?",political_attitudes,candidate
2004,QN11E,"11. People express their opinions about politics and current events in a number of ways. In the United States, In the past year have you Attended a political party meeting or function, or not?",political_attitudes,political
2004,QN11E,"11. People express their opinions about politics and current events in a number of ways. In the United States, In the past year have you Attended a political party meeting or function, or not?",political_attitudes,political
2004,QN13,"13. Based on your experience, do you think political leaders are interested in the problems of particular concern to Hispanics/Latinos living here or not?",political_attitudes,political
2004,QN13,"13. Based on your experience, do you think political leaders are interested in the problems of particular concern to Hispanics/Latinos living here or not?",political_attitudes,political
2004,QN14,"14. Which party do you think has more concern for Latinos -- the Democratic party, the Republican party, or is there no difference?",political_attitudes,party
2004,QN14,"14. Which party do you think has more concern for Latinos -- the Democratic party, the Republican party, or is there no difference?",political_attitudes,party
2004,QN15,"15. Which comes closer to your views, Hispanics/Latinos from different countries Today are working together to achieve common political goals or Are not working together politically",political_attitudes,political
2004,QN15,"15. Which comes closer to your views, Hispanics/Latinos from different countries Today are working together to achieve common political goals or Are not working together politically",political_attitudes,political
2004,QN16,16. Some Hispanics/Latinos are more concerned about government and politics in their country of origin than in the U.S. Others are more concerned about government and politics in the U.S. How about you? Are you...?,political_attitudes,government
2004,QN16,16. Some Hispanics/Latinos are more concerned about government and politics in their country of origin than in the U.S. Others are more concerned about government and politics in the U.S. How about you? Are you...?,political_attitudes,government
2004,QN18,18. Some people are registered to vote and others are not. Are you currently registered to vote at your present address?,political_attitudes,vote
2004,QN18,18. Some people are registered to vote and others are not. Are you currently registered to vote at your present address?,political_attitudes,vote
2004,QN19A,19a. Please tell me whether you agree with this statement: Political leaders do not care much what people like me think,political_attitudes,political
2004,QN19A,19a. Please tell me whether you agree with this statement: Political leaders do not care much what people like me think,political_attitudes,political
2004,QN19E,19e. Please tell me whether you agree with this statement: Hispanics/Latinos are more likely to vote if there are Hispanics/Latinos on the ballot,political_attitudes,vote
2004,QN19E,19e. Please tell me whether you agree with this statement: Hispanics/Latinos are more likely to vote if there are Hispanics/Latinos on the ballot,political_attitudes,vote
2004,QN19F,19f. Please tell me whether you agree with this statement: Hispanic/Latino voters are more likely to vote for a Hispanic/Latino candidate instead of as non-Hispanic/Latino running for the same office if they have the same qualifications,political_attitudes,vote
2004,QN19F,19f. Please tell me whether you agree with this statement: Hispanic/Latino voters are more likely to vote for a Hispanic/Latino candidate instead of as non-Hispanic/Latino running for the same office if they have the same qualifications,political_attitudes,vote
2004,QN19G,19g. Please tell me whether you agree with this statement: Hispanic/Latino voters will usually pick a Hispanic/Latino candidate even if there is a better qualified non-Hispanic/Latino running for the same office,political_attitudes,vote
2004,QN19G,19g. Please tell me whether you agree with this statement: Hispanic/Latino voters will usually pick a Hispanic/Latino candidate even if there is a better qualified non-Hispanic/Latino running for the same office,political_attitudes,vote
2004,QN19H,19h. Please tell me whether you agree with this statement: I am more likely to vote if there are Hispanics/Latinos on the ballot,political_attitudes,vote
2004,QN19H,19h. Please tell me whether you agree with this statement: I am more likely to vote if there are Hispanics/Latinos on the ballot,political_attitudes,vote
2004,QN19I,19i. Please tell me whether you agree with this statement: I am more likely to vote for a Hispanic/Latino candidate instead of a non-Hispanic/Latino running for the same office if they have the same qualifications,political_attitudes,vote
2004,QN19I,19i. Please tell me whether you agree with this statement: I am more likely to vote for a Hispanic/Latino candidate instead of a non-Hispanic/Latino running for the same office if they have the same qualifications,political_attitudes,vote
2004,QN19J,19j. Please tell me whether you agree with this statement: I will usually pick a Hispanic/Latino candidate even if there is a better qualified non-Hispanic/Latino running for the same office,political_attitudes,candidate
2004,QN19J,19j. Please tell me whether you agree with this statement: I will usually pick a Hispanic/Latino candidate even if there is a better qualified non-Hispanic/Latino running for the same office,political_attitudes,candidate
2004,QN20A,"20a. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Education",political_attitudes,president
2004,QN20A,"20a. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Education",political_attitudes,president
2004,QN20B,"20b. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. The economy and jobs",political_attitudes,president
2004,QN20B,"20b. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. The economy and jobs",political_attitudes,president
2004,QN20C,"20c. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Social Security",political_attitudes,president
2004,QN20C,"20c. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Social Security",political_attitudes,president
2004,QN20D,"20d. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Taxes",political_attitudes,president
2004,QN20D,"20d. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Taxes",political_attitudes,president
2004,QN20E,"20e. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Crime",political_attitudes,president
2004,QN20E,"20e. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Crime",political_attitudes,president
2004,QN20F,"20f. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Moral values",political_attitudes,president
2004,QN20F,"20f. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Moral values",political_attitudes,president
2004,QN20G,"20g. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Health care and Medicare",political_attitudes,president
2004,QN20G,"20g. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. Health care and Medicare",political_attitudes,president
2004,QN20H,"20h. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. U.S. campaign against terrorism",political_attitudes,president
2004,QN20H,"20h. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. U.S. campaign against terrorism",political_attitudes,president
2004,QN20I,"20i. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. The war in Iraq",political_attitudes,president
2004,QN20I,"20i. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. The war in Iraq",political_attitudes,president
2004,QN20K,"20k. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. The federal budget deficit",political_attitudes,president
2004,QN20K,"20k. Now I'm going to read you a list of issues that might be discussed during this year's presidential campaign. For each item I name, please tell me how important it will/should be in your vote for president this year. The federal budget deficit",political_attitudes,president
2004,QN27A,27a. Please tell me how important these issues will be in your vote for president this year. The cost of health care and health insurance,political_attitudes,vote
2004,QN27A,27a. Please tell me how important these issues will be in your vote for president this year. The cost of health care and health insurance,political_attitudes,vote
2004,QN27B,27b. Please tell me how important these issues will be in your vote for president this year. The number of Americans without health insurance,political_attitudes,vote
2004,QN27B,27b. Please tell me how important these issues will be in your vote for president this year. The number of Americans without health insurance,political_attitudes,vote
2004,QN27C,27c. Please tell me how important these issues will be in your vote for president this year. Medicare,political_attitudes,vote
